ILMN_1762337,Gene_1
ILMN_1788062,Gene_5840
ILMN_1661491,Gene_5841
ILMN_1760990,Gene_5842
ILMN_1766045,Gene_5843
ILMN_2158336,Gene_5844
ILMN_1810782,Gene_5845
ILMN_1652650,Gene_5846
ILMN_1808501,Gene_5847
ILMN_1769785,Gene_5848
ILMN_1743103,Gene_5849
ILMN_1764723,Gene_5850
ILMN_1656826,Gene_5851
ILMN_1661137,Gene_5852
ILMN_1743275,Gene_5853
ILMN_1657611,Gene_5854
ILMN_1756595,Gene_5855
ILMN_1891476,Gene_5856
ILMN_1849298,Gene_5857
ILMN_1693981,Gene_5858
ILMN_1712231,Gene_5859
ILMN_1747754,Gene_5860
ILMN_1745151,Gene_5861
ILMN_1814790,Gene_5862
ILMN_2317580,Gene_5863
ILMN_2317581,Gene_5864
ILMN_1794780,Gene_5865
ILMN_1732612,Gene_5866
ILMN_1706579,Gene_5867
ILMN_1812570,Gene_5868
ILMN_1701967,Gene_5869
ILMN_1721022,Gene_5870
ILMN_1754942,Gene_5871
ILMN_1734667,Gene_5872
ILMN_1721087,Gene_5873
ILMN_1683857,Gene_5874
ILMN_1770905,Gene_5875
ILMN_1807050,Gene_5876
ILMN_1709162,Gene_5877
ILMN_2182482,Gene_5878
ILMN_1789166,Gene_5879
ILMN_2133996,Gene_5880
ILMN_1712865,Gene_5881
ILMN_2093427,Gene_5882
ILMN_1781381,Gene_5883
ILMN_2128128,Gene_5884
ILMN_1794505,Gene_5885
ILMN_1652693,Gene_5886
ILMN_1760412,Gene_5887
ILMN_2287543,Gene_5888
ILMN_1682273,Gene_5889
ILMN_1677942,Gene_5890
ILMN_2139100,Gene_5891
ILMN_1765493,Gene_5892
ILMN_1811933,Gene_5893
ILMN_2402463,Gene_5894
ILMN_1743784,Gene_5895
ILMN_1661264,Gene_5896
ILMN_2158242,Gene_5897
ILMN_1695233,Gene_5898
ILMN_1775093,Gene_5899
ILMN_1781679,Gene_5900
ILMN_1666777,Gene_5901
ILMN_1756411,Gene_5902
ILMN_1702979,Gene_5903
ILMN_2216918,Gene_5904
ILMN_2387303,Gene_5905
ILMN_1722423,Gene_5906
ILMN_2189458,Gene_5907
ILMN_1685540,Gene_5908
ILMN_1738322,Gene_5909
ILMN_1681777,Gene_5910
ILMN_2206188,Gene_5911
ILMN_2045849,Gene_5912
ILMN_1739144,Gene_5913
ILMN_1743412,Gene_5914
ILMN_1711627,Gene_5915
ILMN_2279413,Gene_5916
ILMN_1661161,Gene_5917
ILMN_2380566,Gene_5918
ILMN_1801313,Gene_5919
ILMN_2114645,Gene_5920
ILMN_1795118,Gene_5921
ILMN_1791912,Gene_5922
ILMN_1804711,Gene_5923
ILMN_1807981,Gene_5924
ILMN_1736965,Gene_5925
ILMN_1725320,Gene_5926
ILMN_1655549,Gene_5927
ILMN_1674593,Gene_5928
ILMN_1724709,Gene_5929
ILMN_1676363,Gene_5930
ILMN_1695949,Gene_5931
ILMN_1797293,Gene_5932
ILMN_2229261,Gene_5933
ILMN_1652381,Gene_5934
ILMN_1740298,Gene_5935
ILMN_2299095,Gene_5936
ILMN_1685630,Gene_5937
ILMN_1681415,Gene_5938
ILMN_1686706,Gene_5939
ILMN_2409384,Gene_5940
ILMN_1730295,Gene_5941
ILMN_1795236,Gene_5942
ILMN_2209551,Gene_5943
ILMN_1688672,Gene_5944
ILMN_1717925,Gene_5945
ILMN_2398489,Gene_5946
ILMN_1717639,Gene_5947
ILMN_1668714,Gene_5948
ILMN_1732343,Gene_5949
ILMN_1653524,Gene_5950
ILMN_2399392,Gene_5951
ILMN_2290025,Gene_5952
ILMN_1678729,Gene_5953
ILMN_1665994,Gene_5954
ILMN_1696279,Gene_5955
ILMN_2073279,Gene_5956
ILMN_1673886,Gene_5957
ILMN_1700448,Gene_5958
ILMN_1805996,Gene_5959
ILMN_1788315,Gene_5960
ILMN_2344002,Gene_5961
ILMN_2344007,Gene_5962
ILMN_2415536,Gene_5963
ILMN_1682930,Gene_5964
ILMN_2128162,Gene_5965
ILMN_1732923,Gene_5966
ILMN_1765872,Gene_5967
ILMN_1758146,Gene_5968
ILMN_2372974,Gene_5969
ILMN_1733997,Gene_5970
ILMN_1697353,Gene_5971
ILMN_1769886,Gene_5972
ILMN_1771801,Gene_5973
ILMN_2383058,Gene_5974
ILMN_1676780,Gene_5975
ILMN_1739083,Gene_5976
ILMN_1723494,Gene_5977
ILMN_2398711,Gene_5978
ILMN_1724372,Gene_5979
ILMN_1733985,Gene_5980
ILMN_1657868,Gene_5981
ILMN_2291644,Gene_5982
ILMN_1799598,Gene_5983
ILMN_1683059,Gene_5984
ILMN_1738983,Gene_5985
ILMN_1654246,Gene_5986
ILMN_2077858,Gene_5987
ILMN_1788531,Gene_5988
ILMN_1696046,Gene_5989
ILMN_1787248,Gene_5990
ILMN_1812702,Gene_5991
ILMN_1663772,Gene_5992
ILMN_1799076,Gene_5993
ILMN_1743402,Gene_5994
ILMN_1793672,Gene_5995
ILMN_1786631,Gene_5996
ILMN_1771224,Gene_5997
ILMN_1807807,Gene_5998
ILMN_1751400,Gene_5999
ILMN_2335604,Gene_6000
ILMN_2125010,Gene_6001
ILMN_1657129,Gene_6002
ILMN_1710598,Gene_6003
ILMN_1736834,Gene_6004
ILMN_2098119,Gene_6005
ILMN_1712423,Gene_6006
ILMN_1666512,Gene_6007
ILMN_1651513,Gene_6008
ILMN_1711766,Gene_6009
ILMN_1790710,Gene_6010
ILMN_1665538,Gene_6011
ILMN_1791002,Gene_6012
ILMN_1801391,Gene_6013
ILMN_2291954,Gene_6014
ILMN_1667371,Gene_6015
ILMN_2345898,Gene_6016
ILMN_2409720,Gene_6017
ILMN_1673357,Gene_6018
ILMN_1746784,Gene_6019
ILMN_2397795,Gene_6020
ILMN_1770768,Gene_6021
ILMN_1760109,Gene_6022
ILMN_2196078,Gene_6023
ILMN_1710923,Gene_6024
ILMN_1667224,Gene_6025
ILMN_2227248,Gene_6026
ILMN_1753353,Gene_6027
ILMN_2055700,Gene_6028
ILMN_1776112,Gene_6029
ILMN_1683670,Gene_6030
ILMN_1712887,Gene_6031
ILMN_1673637,Gene_6032
ILMN_2063532,Gene_6033
ILMN_1737323,Gene_6034
ILMN_1792933,Gene_6035
ILMN_1677240,Gene_6036
ILMN_1732489,Gene_6037
ILMN_2251020,Gene_6038
ILMN_1712912,Gene_6039
ILMN_1741165,Gene_6040
ILMN_1735737,Gene_6041
ILMN_1745034,Gene_6042
ILMN_1688162,Gene_6043
ILMN_2059452,Gene_6044
ILMN_1720996,Gene_6045
ILMN_1679011,Gene_6046
ILMN_2084059,Gene_6047
ILMN_1811835,Gene_6048
ILMN_2129910,Gene_6049
ILMN_1767992,Gene_6050
ILMN_2266573,Gene_6051
ILMN_1753254,Gene_6052
ILMN_1762529,Gene_6053
ILMN_1695962,Gene_6054
ILMN_1802131,Gene_6055
ILMN_2204430,Gene_6056
ILMN_1792744,Gene_6057
ILMN_1658519,Gene_6058
ILMN_1796243,Gene_6059
ILMN_1675488,Gene_6060
ILMN_1663723,Gene_6061
ILMN_1676192,Gene_6062
ILMN_2197659,Gene_6063
ILMN_1805561,Gene_6064
ILMN_1664320,Gene_6065
ILMN_1652857,Gene_6066
ILMN_2211739,Gene_6067
ILMN_2085862,Gene_6068
ILMN_2076463,Gene_6069
ILMN_1679731,Gene_6070
ILMN_1757052,Gene_6071
ILMN_1782938,Gene_6072
ILMN_2115777,Gene_6073
ILMN_2180929,Gene_6074
ILMN_1740076,Gene_6075
ILMN_1714252,Gene_6076
ILMN_1736546,Gene_6077
ILMN_2227385,Gene_6078
ILMN_1703886,Gene_6079
ILMN_2364022,Gene_6080
ILMN_2102069,Gene_6081
ILMN_1804673,Gene_6082
ILMN_1803720,Gene_6083
ILMN_1755649,Gene_6084
ILMN_1729691,Gene_6085
ILMN_1810053,Gene_6086
ILMN_1731165,Gene_6087
ILMN_1732410,Gene_6088
ILMN_1722716,Gene_6089
ILMN_1773586,Gene_6090
ILMN_1690979,Gene_6091
ILMN_1720461,Gene_6092
ILMN_1684434,Gene_6093
ILMN_1666904,Gene_6094
ILMN_1770629,Gene_6095
ILMN_1767842,Gene_6096
ILMN_1785405,Gene_6097
ILMN_2172890,Gene_6098
ILMN_1786785,Gene_6099
ILMN_2070003,Gene_6100
ILMN_2180171,Gene_6101
ILMN_1698996,Gene_6102
ILMN_2201668,Gene_6103
ILMN_1716359,Gene_6104
ILMN_1658917,Gene_6105
ILMN_1785380,Gene_6106
ILMN_1738552,Gene_6107
ILMN_1656904,Gene_6108
ILMN_1707720,Gene_6109
ILMN_2171471,Gene_6110
ILMN_1704629,Gene_6111
ILMN_1672662,Gene_6112
ILMN_1813763,Gene_6113
ILMN_1715742,Gene_6114
ILMN_1675597,Gene_6115
ILMN_1768278,Gene_6116
ILMN_2189815,Gene_6117
ILMN_1772557,Gene_6118
ILMN_1797119,Gene_6119
ILMN_1735386,Gene_6120
ILMN_2408748,Gene_6121
ILMN_1662154,Gene_6122
ILMN_1766083,Gene_6123
ILMN_1777665,Gene_6124
ILMN_1700417,Gene_6125
ILMN_1730639,Gene_6126
ILMN_1763609,Gene_6127
ILMN_1748738,Gene_6128
ILMN_1653200,Gene_6129
ILMN_1724902,Gene_6130
ILMN_2382505,Gene_6131
ILMN_1691048,Gene_6132
ILMN_1762410,Gene_6133
ILMN_1715972,Gene_6134
ILMN_2334193,Gene_6135
ILMN_1740676,Gene_6136
ILMN_2048477,Gene_6137
ILMN_2048478,Gene_6138
ILMN_2050911,Gene_6139
ILMN_1685057,Gene_6140
ILMN_1699357,Gene_6141
ILMN_2405391,Gene_6142
ILMN_2390017,Gene_6143
ILMN_1797391,Gene_6144
ILMN_2353117,Gene_6145
ILMN_1706615,Gene_6146
ILMN_1783756,Gene_6147
ILMN_2232339,Gene_6148
ILMN_1777657,Gene_6149
ILMN_1760950,Gene_6150
ILMN_2376553,Gene_6151
ILMN_1655272,Gene_6152
ILMN_1746578,Gene_6153
ILMN_1666361,Gene_6154
ILMN_1788118,Gene_6155
ILMN_1747395,Gene_6156
ILMN_1711826,Gene_6157
ILMN_1663519,Gene_6158
ILMN_1815949,Gene_6159
ILMN_1675391,Gene_6160
ILMN_2370738,Gene_6161
ILMN_1786045,Gene_6162
ILMN_1701655,Gene_6163
ILMN_1813671,Gene_6164
ILMN_1804090,Gene_6165
ILMN_1664168,Gene_6166
ILMN_1788053,Gene_6167
ILMN_1668012,Gene_6168
ILMN_1743770,Gene_6169
ILMN_2347044,Gene_6170
ILMN_1667670,Gene_6171
ILMN_2070013,Gene_6172
ILMN_2115421,Gene_6173
ILMN_1806032,Gene_6174
ILMN_1737312,Gene_6175
ILMN_1754864,Gene_6176
ILMN_1666553,Gene_6177
ILMN_1813670,Gene_6178
ILMN_1667429,Gene_6179
ILMN_1783060,Gene_6180
ILMN_1741392,Gene_6181
ILMN_1780417,Gene_6182
ILMN_1687958,Gene_6183
ILMN_1679949,Gene_6184
ILMN_1665838,Gene_6185
ILMN_1711838,Gene_6186
ILMN_1752639,Gene_6187
ILMN_1791728,Gene_6188
ILMN_1811235,Gene_6189
ILMN_1664748,Gene_6190
ILMN_2327947,Gene_6191
ILMN_1659894,Gene_6192
ILMN_1750981,Gene_6193
ILMN_1768251,Gene_6194
ILMN_1777976,Gene_6195
ILMN_1698726,Gene_6196
ILMN_1790472,Gene_6197
ILMN_2350801,Gene_6198
ILMN_1697544,Gene_6199
ILMN_1788498,Gene_6200
ILMN_1782890,Gene_6201
ILMN_2332713,Gene_6202
ILMN_1720703,Gene_6203
ILMN_1725692,Gene_6204
ILMN_1669846,Gene_6205
ILMN_1683212,Gene_6206
ILMN_1685974,Gene_6207
ILMN_1709399,Gene_6208
ILMN_1724612,Gene_6209
ILMN_1766528,Gene_6210
ILMN_1715969,Gene_6211
ILMN_1781231,Gene_6212
ILMN_1743911,Gene_6213
ILMN_2211780,Gene_6214
ILMN_1681670,Gene_6215
ILMN_1752270,Gene_6216
ILMN_2054362,Gene_6217
ILMN_1708398,Gene_6218
ILMN_2222880,Gene_6219
ILMN_1763464,Gene_6220
ILMN_2142284,Gene_6221
ILMN_1662097,Gene_6222
ILMN_1810514,Gene_6223
ILMN_1810727,Gene_6224
ILMN_2371397,Gene_6225
ILMN_1720311,Gene_6226
ILMN_1774062,Gene_6227
ILMN_1794225,Gene_6228
ILMN_1700379,Gene_6229
ILMN_1808306,Gene_6230
ILMN_2391169,Gene_6231
ILMN_1732371,Gene_6232
ILMN_1755016,Gene_6233
ILMN_1770556,Gene_6234
ILMN_1672930,Gene_6235
ILMN_1667877,Gene_6236
ILMN_1739751,Gene_6237
ILMN_1801491,Gene_6238
ILMN_1760087,Gene_6239
ILMN_1652465,Gene_6240
ILMN_1796154,Gene_6241
ILMN_1757958,Gene_6242
ILMN_1717710,Gene_6243
ILMN_1785252,Gene_6244
ILMN_2292686,Gene_6245
ILMN_2391900,Gene_6246
ILMN_1715850,Gene_6247
ILMN_1705172,Gene_6248
ILMN_1755843,Gene_6249
ILMN_1656849,Gene_6250
ILMN_2394210,Gene_6251
ILMN_1672575,Gene_6252
ILMN_1726081,Gene_6253
ILMN_1683102,Gene_6254
ILMN_2415277,Gene_6255
ILMN_1787718,Gene_6256
ILMN_1700831,Gene_6257
ILMN_1719627,Gene_6258
ILMN_1655039,Gene_6259
ILMN_1725366,Gene_6260
ILMN_2377199,Gene_6261
ILMN_1741592,Gene_6262
ILMN_1713246,Gene_6263
ILMN_1739925,Gene_6264
ILMN_1815165,Gene_6265
ILMN_1801886,Gene_6266
ILMN_1741014,Gene_6267
ILMN_2279377,Gene_6268
ILMN_1723971,Gene_6269
ILMN_2338963,Gene_6270
ILMN_1730809,Gene_6271
ILMN_1717326,Gene_6272
ILMN_2325056,Gene_6273
ILMN_1801377,Gene_6274
ILMN_1659027,Gene_6275
ILMN_1663351,Gene_6276
ILMN_2120247,Gene_6277
ILMN_2265759,Gene_6278
ILMN_1809248,Gene_6279
ILMN_1748090,Gene_6280
ILMN_1767717,Gene_6281
ILMN_1766261,Gene_6282
ILMN_1741502,Gene_6283
ILMN_1668865,Gene_6284
ILMN_1755720,Gene_6285
ILMN_1775708,Gene_6286
ILMN_1782545,Gene_6287
ILMN_1740430,Gene_6288
ILMN_1671337,Gene_6289
ILMN_1778321,Gene_6290
ILMN_1707370,Gene_6291
ILMN_1724609,Gene_6292
ILMN_1723803,Gene_6293
ILMN_1738406,Gene_6294
ILMN_1668312,Gene_6295
ILMN_1745021,Gene_6296
ILMN_2067852,Gene_6297
ILMN_1783672,Gene_6298
ILMN_1785549,Gene_6299
ILMN_2415421,Gene_6300
ILMN_1805807,Gene_6301
ILMN_1653098,Gene_6302
ILMN_2191167,Gene_6303
ILMN_1709728,Gene_6304
ILMN_2258471,Gene_6305
ILMN_1664153,Gene_6306
ILMN_1732079,Gene_6307
ILMN_2151168,Gene_6308
ILMN_1699365,Gene_6309
ILMN_1789999,Gene_6310
ILMN_1774869,Gene_6311
ILMN_1799128,Gene_6312
ILMN_1804562,Gene_6313
ILMN_1758938,Gene_6314
ILMN_1697512,Gene_6315
ILMN_1702683,Gene_6316
ILMN_1659991,Gene_6317
ILMN_2184109,Gene_6318
ILMN_1654594,Gene_6319
ILMN_1754053,Gene_6320
ILMN_1741440,Gene_6321
ILMN_1742731,Gene_6322
ILMN_2391931,Gene_6323
ILMN_1798885,Gene_6324
ILMN_1792135,Gene_6325
ILMN_1653429,Gene_6326
ILMN_2105966,Gene_6327
ILMN_1709817,Gene_6328
ILMN_1727840,Gene_6329
ILMN_1789001,Gene_6330
ILMN_1682910,Gene_6331
ILMN_1697959,Gene_6332
ILMN_1680104,Gene_6333
ILMN_1754235,Gene_6334
ILMN_2358914,Gene_6335
ILMN_1776542,Gene_6336
ILMN_2057768,Gene_6337
ILMN_1706571,Gene_6338
ILMN_1702419,Gene_6339
ILMN_2059173,Gene_6340
ILMN_1752333,Gene_6341
ILMN_1651209,Gene_6342
ILMN_1749521,Gene_6343
ILMN_1803728,Gene_6344
ILMN_1749848,Gene_6345
ILMN_2075189,Gene_6346
ILMN_1790577,Gene_6347
ILMN_1794959,Gene_6348
ILMN_1814797,Gene_6349
ILMN_1675873,Gene_6350
ILMN_1733864,Gene_6351
ILMN_2206554,Gene_6352
ILMN_2124471,Gene_6353
ILMN_1793182,Gene_6354
ILMN_2190007,Gene_6355
ILMN_1771509,Gene_6356
ILMN_2082324,Gene_6357
ILMN_1687495,Gene_6358
ILMN_2201413,Gene_6359
ILMN_2307598,Gene_6360
ILMN_1779979,Gene_6361
ILMN_1686535,Gene_6362
ILMN_1678678,Gene_6363
ILMN_2266948,Gene_6364
ILMN_1769911,Gene_6365
ILMN_2277419,Gene_6366
ILMN_2377093,Gene_6367
ILMN_1759743,Gene_6368
ILMN_1709635,Gene_6369
ILMN_1651799,Gene_6370
ILMN_1672382,Gene_6371
ILMN_1794890,Gene_6372
ILMN_1695058,Gene_6373
ILMN_1696622,Gene_6374
ILMN_1784105,Gene_6375
ILMN_2284077,Gene_6376
ILMN_1773643,Gene_6377
ILMN_2116714,Gene_6378
ILMN_1656129,Gene_6379
ILMN_1742705,Gene_6380
ILMN_1718949,Gene_6381
ILMN_1730937,Gene_6382
ILMN_1764629,Gene_6383
ILMN_1810025,Gene_6384
ILMN_1710543,Gene_6385
ILMN_2234970,Gene_6386
ILMN_1746986,Gene_6387
ILMN_1694801,Gene_6388
ILMN_1715668,Gene_6389
ILMN_1706386,Gene_6390
ILMN_1794951,Gene_6391
ILMN_2143566,Gene_6392
ILMN_1750394,Gene_6393
ILMN_2383077,Gene_6394
ILMN_1778053,Gene_6395
ILMN_2233539,Gene_6396
ILMN_1695316,Gene_6397
ILMN_1756878,Gene_6398
ILMN_1754247,Gene_6399
ILMN_1679041,Gene_6400
ILMN_2317658,Gene_6401
ILMN_1726456,Gene_6402
ILMN_2053103,Gene_6403
ILMN_1761833,Gene_6404
ILMN_1656186,Gene_6405
ILMN_1747197,Gene_6406
ILMN_1739885,Gene_6407
ILMN_1808152,Gene_6408
ILMN_2356111,Gene_6409
ILMN_1780924,Gene_6410
ILMN_1787127,Gene_6411
ILMN_2330307,Gene_6412
ILMN_1762319,Gene_6413
ILMN_1658407,Gene_6414
ILMN_1672553,Gene_6415
ILMN_1700695,Gene_6416
ILMN_1758673,Gene_6417
ILMN_1771987,Gene_6418
ILMN_1658498,Gene_6419
ILMN_1730977,Gene_6420
ILMN_2274775,Gene_6421
ILMN_1719250,Gene_6422
ILMN_1744003,Gene_6423
ILMN_2324162,Gene_6424
ILMN_1754926,Gene_6425
ILMN_2320391,Gene_6426
ILMN_2246188,Gene_6427
ILMN_1685259,Gene_6428
ILMN_1654165,Gene_6429
ILMN_1726114,Gene_6430
ILMN_1745778,Gene_6431
ILMN_2391976,Gene_6432
ILMN_1673681,Gene_6433
ILMN_1707585,Gene_6434
ILMN_1658639,Gene_6435
ILMN_1670325,Gene_6436
ILMN_1693912,Gene_6437
ILMN_1772809,Gene_6438
ILMN_1748779,Gene_6439
ILMN_1735156,Gene_6440
ILMN_1750876,Gene_6441
ILMN_2078389,Gene_6442
ILMN_1793630,Gene_6443
ILMN_1810346,Gene_6444
ILMN_2184556,Gene_6445
ILMN_1734897,Gene_6446
ILMN_2273224,Gene_6447
ILMN_2369571,Gene_6448
ILMN_1667750,Gene_6449
ILMN_2200917,Gene_6450
ILMN_1808354,Gene_6451
ILMN_1738300,Gene_6452
ILMN_2303669,Gene_6453
ILMN_1748979,Gene_6454
ILMN_1681526,Gene_6455
ILMN_1658806,Gene_6456
ILMN_1709637,Gene_6457
ILMN_1751232,Gene_6458
ILMN_1691503,Gene_6459
ILMN_2412849,Gene_6460
ILMN_2228780,Gene_6461
ILMN_2411317,Gene_6462
ILMN_1734676,Gene_6463
ILMN_2296510,Gene_6464
ILMN_2070102,Gene_6465
ILMN_1666972,Gene_6466
ILMN_1787813,Gene_6467
ILMN_1678650,Gene_6468
ILMN_1711275,Gene_6469
ILMN_1741054,Gene_6470
ILMN_1803748,Gene_6471
ILMN_1811221,Gene_6472
ILMN_1748366,Gene_6473
ILMN_2171588,Gene_6474
ILMN_1744191,Gene_6475
ILMN_1772482,Gene_6476
ILMN_1704446,Gene_6477
ILMN_1798577,Gene_6478
ILMN_1780831,Gene_6479
ILMN_1707710,Gene_6480
ILMN_1706813,Gene_6481
ILMN_1810533,Gene_6482
ILMN_1659166,Gene_6483
ILMN_2291083,Gene_6484
ILMN_1723287,Gene_6485
ILMN_1723837,Gene_6486
ILMN_1813964,Gene_6487
ILMN_1724021,Gene_6488
ILMN_1765607,Gene_6489
ILMN_1687986,Gene_6490
ILMN_2324109,Gene_6491
ILMN_1698585,Gene_6492
ILMN_2105797,Gene_6493
ILMN_1683694,Gene_6494
ILMN_1739284,Gene_6495
ILMN_1673586,Gene_6496
ILMN_1780222,Gene_6497
ILMN_1806349,Gene_6498
ILMN_2252701,Gene_6499
ILMN_1714445,Gene_6500
ILMN_1754262,Gene_6501
ILMN_1683859,Gene_6502
ILMN_1681087,Gene_6503
ILMN_1655229,Gene_6504
ILMN_1680032,Gene_6505
ILMN_1676602,Gene_6506
ILMN_1711451,Gene_6507
ILMN_1685830,Gene_6508
ILMN_1781400,Gene_6509
ILMN_2401457,Gene_6510
ILMN_1660730,Gene_6511
ILMN_1774229,Gene_6512
ILMN_1720373,Gene_6513
ILMN_2193553,Gene_6514
ILMN_1729367,Gene_6515
ILMN_1812559,Gene_6516
ILMN_2324561,Gene_6517
ILMN_1692049,Gene_6518
ILMN_1810275,Gene_6519
ILMN_1695093,Gene_6520
ILMN_1747397,Gene_6521
ILMN_1807894,Gene_6522
ILMN_1735445,Gene_6523
ILMN_1699520,Gene_6524
ILMN_1698846,Gene_6525
ILMN_1770987,Gene_6526
ILMN_1696056,Gene_6527
ILMN_1712023,Gene_6528
ILMN_1800425,Gene_6529
ILMN_1711111,Gene_6530
ILMN_2222930,Gene_6531
ILMN_1753129,Gene_6532
ILMN_1738849,Gene_6533
ILMN_1734550,Gene_6534
ILMN_1680925,Gene_6535
ILMN_1765833,Gene_6536
ILMN_2112730,Gene_6537
ILMN_1701975,Gene_6538
ILMN_1714023,Gene_6539
ILMN_2363097,Gene_6540
ILMN_2269619,Gene_6541
ILMN_1677829,Gene_6542
ILMN_1774806,Gene_6543
ILMN_1690625,Gene_6544
ILMN_1758315,Gene_6545
ILMN_1720727,Gene_6546
ILMN_1656097,Gene_6547
ILMN_1806979,Gene_6548
ILMN_2381020,Gene_6549
ILMN_1680016,Gene_6550
ILMN_1771118,Gene_6551
ILMN_2084745,Gene_6552
ILMN_1687319,Gene_6553
ILMN_2144297,Gene_6554
ILMN_1792317,Gene_6555
ILMN_1705231,Gene_6556
ILMN_1761199,Gene_6557
ILMN_2087656,Gene_6558
ILMN_1663699,Gene_6559
ILMN_1661200,Gene_6560
ILMN_1706261,Gene_6561
ILMN_1667887,Gene_6562
ILMN_1654735,Gene_6563
ILMN_1678928,Gene_6564
ILMN_1727200,Gene_6565
ILMN_1686464,Gene_6566
ILMN_1758324,Gene_6567
ILMN_1761717,Gene_6568
ILMN_1673322,Gene_6569
ILMN_1752520,Gene_6570
ILMN_2162860,Gene_6571
ILMN_1728236,Gene_6572
ILMN_1768205,Gene_6573
ILMN_2215862,Gene_6574
ILMN_1769550,Gene_6575
ILMN_1777637,Gene_6576
ILMN_1687439,Gene_6577
ILMN_1756959,Gene_6578
ILMN_1676449,Gene_6579
ILMN_1811313,Gene_6580
ILMN_1750940,Gene_6581
ILMN_2096623,Gene_6582
ILMN_1795170,Gene_6583
ILMN_1736969,Gene_6584
ILMN_2199768,Gene_6585
ILMN_1789040,Gene_6586
ILMN_1813197,Gene_6587
ILMN_2159322,Gene_6588
ILMN_1700834,Gene_6589
ILMN_1783120,Gene_6590
ILMN_2232157,Gene_6591
ILMN_1769306,Gene_6592
ILMN_1654671,Gene_6593
ILMN_1778595,Gene_6594
ILMN_2114720,Gene_6595
ILMN_1742224,Gene_6596
ILMN_2395204,Gene_6597
ILMN_1718815,Gene_6598
ILMN_1685369,Gene_6599
ILMN_1705080,Gene_6600
ILMN_1745567,Gene_6601
ILMN_1655195,Gene_6602
ILMN_2133534,Gene_6603
ILMN_1770444,Gene_6604
ILMN_1662483,Gene_6605
ILMN_1670540,Gene_6606
ILMN_1705392,Gene_6607
ILMN_1751036,Gene_6608
ILMN_1771203,Gene_6609
ILMN_1754521,Gene_6610
ILMN_1682738,Gene_6611
ILMN_1741477,Gene_6612
ILMN_1761994,Gene_6613
ILMN_2371984,Gene_6614
ILMN_1674551,Gene_6615
ILMN_1767068,Gene_6616
ILMN_2203896,Gene_6617
ILMN_2203891,Gene_6618
ILMN_1815385,Gene_6619
ILMN_2380243,Gene_6620
ILMN_1804415,Gene_6621
ILMN_1657429,Gene_6622
ILMN_2279182,Gene_6623
ILMN_1768271,Gene_6624
ILMN_2363231,Gene_6625
ILMN_1781468,Gene_6626
ILMN_2081682,Gene_6627
ILMN_2376258,Gene_6628
ILMN_2376263,Gene_6629
ILMN_1672419,Gene_6630
ILMN_1791702,Gene_6631
ILMN_1814173,Gene_6632
ILMN_2223130,Gene_6633
ILMN_1713163,Gene_6634
ILMN_1741976,Gene_6635
ILMN_1752111,Gene_6636
ILMN_2403458,Gene_6637
ILMN_1758823,Gene_6638
ILMN_1694603,Gene_6639
ILMN_2251047,Gene_6640
ILMN_1773620,Gene_6641
ILMN_1791770,Gene_6642
ILMN_1727173,Gene_6643
ILMN_1728845,Gene_6644
ILMN_1692684,Gene_6645
ILMN_2408987,Gene_6646
ILMN_1693244,Gene_6647
ILMN_2309180,Gene_6648
ILMN_1747857,Gene_6649
ILMN_1652006,Gene_6650
ILMN_1762526,Gene_6651
ILMN_2296422,Gene_6652
ILMN_1748923,Gene_6653
ILMN_2411190,Gene_6654
ILMN_1718807,Gene_6655
ILMN_2182348,Gene_6656
ILMN_1683302,Gene_6657
ILMN_2330861,Gene_6658
ILMN_2251804,Gene_6659
ILMN_1757132,Gene_6660
ILMN_1654001,Gene_6661
ILMN_1808148,Gene_6662
ILMN_1814631,Gene_6663
ILMN_1815923,Gene_6664
ILMN_1808295,Gene_6665
ILMN_1793203,Gene_6666
ILMN_1794147,Gene_6667
ILMN_1654998,Gene_6668
ILMN_1661650,Gene_6669
ILMN_2125618,Gene_6670
ILMN_1652996,Gene_6671
ILMN_1801383,Gene_6672
ILMN_2126239,Gene_6673
ILMN_1695280,Gene_6674
ILMN_2368597,Gene_6675
ILMN_1690469,Gene_6676
ILMN_1706553,Gene_6677
ILMN_1675609,Gene_6678
ILMN_2351893,Gene_6679
ILMN_2351902,Gene_6680
ILMN_1665022,Gene_6681
ILMN_2336393,Gene_6682
ILMN_1691789,Gene_6683
ILMN_1782098,Gene_6684
ILMN_2410938,Gene_6685
ILMN_1791202,Gene_6686
ILMN_1719641,Gene_6687
ILMN_1775380,Gene_6688
ILMN_2367258,Gene_6689
ILMN_2280707,Gene_6690
ILMN_1741684,Gene_6691
ILMN_1757370,Gene_6692
ILMN_1672176,Gene_6693
ILMN_1802316,Gene_6694
ILMN_1782795,Gene_6695
ILMN_1796349,Gene_6696
ILMN_2100357,Gene_6697
ILMN_1719660,Gene_6698
ILMN_1678095,Gene_6699
ILMN_1789913,Gene_6700
ILMN_1778743,Gene_6701
ILMN_2162603,Gene_6702
ILMN_1798535,Gene_6703
ILMN_1673355,Gene_6704
ILMN_2225318,Gene_6705
ILMN_1694305,Gene_6706
ILMN_2250445,Gene_6707
ILMN_2328327,Gene_6708
ILMN_1785618,Gene_6709
ILMN_1704956,Gene_6710
ILMN_1740728,Gene_6711
ILMN_1764803,Gene_6712
ILMN_1804642,Gene_6713
